artist,bio,Image URL,key
Samuel Mariano,No Wikipedia page found for Samuel Mariano.,https://via.placeholder.com/160,samuelmariano
Larry Heard,"Larry Heard (born May 31, 1960) is an American DJ, record producer, and musician who has recorded under various names, most notably Mr. Fingers. He is widely known as a pioneering figure in 1980s house music, and was leader of the influential group Fingers Inc., whose 1988 album Another Side was the first long-form house LP. He is regarded as a progenitor of the deep house subgenre, bridging the gap between the futurism of house and the lush sound of disco. His landmark 1986 single ""Can You Feel",https://via.placeholder.com/160,larryheard
Nam Woo-hyun,"Nam Woo-hyun (Korean: 남우현; born February 8, 1991), known mononymously as Woohyun, is a South Korean singer, songwriter, actor and the vocalist of South Korean boy group Infinite.
Nam began his solo career in 2016 with released EP Write.., which charted at number two on Gaon Album Chart and number nine on the Billboard World Albums chart. Since then, he continued to release more solo music, Second Write.. (2018), A New Journey (2019), and With (2021).",https://upload.wikimedia.org/wikipedia/commons/a/a7/190511_%EC%9D%8C%EC%95%85%EC%A4%91%EC%8B%AC_%EB%AF%B8%EB%8B%88%ED%8C%AC%EB%AF%B8%ED%8C%85_%EC%9A%B0%ED%98%84_3.jpg,namwoo-hyun
Da Melhor Qualidade,No Wikipedia page found for Da Melhor Qualidade.,https://via.placeholder.com/160,damelhorqualidade
Midwife,"A midwife (pl.: midwives) is a health professional who cares for mothers and newborns around childbirth, a specialisation known as midwifery.
The education and training for a midwife concentrates extensively on the care of women throughout their lifespan; concentrating on being experts in what is normal and identifying conditions that need further evaluation. In most countries, midwives are recognised as skilled healthcare providers. Midwives are trained to recognise variations from the normal p",https://upload.wikimedia.org/wikipedia/commons/3/33/Midwife_check-up.jpg,midwife
Agustín Amigó,No Wikipedia page found for Agustín Amigó.,https://via.placeholder.com/160,agustínamigó
Mordrez,No Wikipedia page found for Mordrez.,https://via.placeholder.com/160,mordrez
Sera Savaş,No Wikipedia page found for Sera Savaş.,https://via.placeholder.com/160,serasavaş
Shamanes Crew,No Wikipedia page found for Shamanes Crew.,https://via.placeholder.com/160,shamanescrew
Watain,"Watain is a Swedish black metal band, formed in 1998. The band's name is taken from an early recording by the American black metal group Von. The band have become famous for their theistic Satanist views and for their live shows which involve pyrotechnics, candles, Satanic rituals, animal carcasses, and blood. At a now-notorious live performance in Brooklyn in 2014, they doused audience members in animal blood, allegedly causing some members of the audience to vomit. This was picked up and publi",https://upload.wikimedia.org/wikipedia/commons/f/f8/Watain_Fall_of_Summer_Torcy_06092014_004.jpg,watain
Matheus Balo,No Wikipedia page found for Matheus Balo.,https://via.placeholder.com/160,matheusbalo
J. Worra,No Wikipedia page found for J. Worra.,https://via.placeholder.com/160,jworra
Burcu Güneş,"Burcu Güneş (Turkish pronunciation: [buɾˈdʒu ɟyˈneʃ]; born 12 August 1975) is a Turkish singer-songwriter.
Burcu Güneş, who is also known for her works on animal rights participated in a meeting with Prime Minister Recep Tayyip Erdoğan and animal rights activists in February 2011, and has also collaborated with HAYTAP on projects concerning animal rights.",https://upload.wikimedia.org/wikipedia/commons/c/c0/Burcu_G%C3%BCne%C5%9F_Bostanci_Konseri_2013.jpg,burcugüneş
Donbor,No Wikipedia page found for Donbor.,https://via.placeholder.com/160,donbor
Liad Abraham,No Wikipedia page found for Liad Abraham.,https://via.placeholder.com/160,liadabraham
Janaynna,No Wikipedia page found for Janaynna.,https://via.placeholder.com/160,janaynna
CIVILIAN,No Wikipedia page found for CIVILIAN.,https://via.placeholder.com/160,civilian
Ara Ketu,No Wikipedia page found for Ara Ketu.,https://via.placeholder.com/160,araketu
CA7RIEL,No Wikipedia page found for CA7RIEL.,https://via.placeholder.com/160,ca7riel
WHIPPED CREAM,No Wikipedia page found for WHIPPED CREAM.,https://via.placeholder.com/160,whippedcream
Batushka,"Batushka (Cyrillic spelling: Батюшка) is a Polish black metal band based in Białystok founded by Krzysztof Drabikowski in 2015. Their music and lyrics, which are written exclusively in Church Slavonic language, are inspired by the Eastern Orthodox Church. The band members wear religious habits and Eastern Orthodox schemas during live performances to conceal their identities. In contrast with many other black metal bands, they use eight-string guitars.
In 2018 Bartłomiej Krysiuk (also known as Ba",https://upload.wikimedia.org/wikipedia/commons/a/a3/Batushka_2017-08-10_01-24-19.jpg,batushka
Gorgon City,"Gorgon City are an English electronic music production duo consisting of two North London producers Kye ""Foamo"" Gibbon and Matt ""RackNRuin"" Robson-Scott. Their 2014 singles ""Ready for Your Love"" and ""Here for You"" reached the top 10 in the UK. They are currently signed to the UK-based record label Positiva Records which is a division of Universal Music Group.",https://upload.wikimedia.org/wikipedia/commons/d/d2/Gorgoncity.jpg,gorgoncity
Infraction,,https://via.placeholder.com/160,infraction
Clio,"In Greek mythology, Clio (traditionally , but now more frequently ; Greek: Κλειώ), also spelled Kleio, Сleio, or Cleo, is the muse of history, or in a few mythological accounts, the muse of lyre-playing.",https://upload.wikimedia.org/wikipedia/commons/a/a2/Palestra_grande_di_pompei%2C_affreschi_di_Moregine%2C_primo_triclinio_%2C_IV_stile%2C_epoca_neroniana%2C_le_muse_03_clio.jpg,clio
Daniela Araújo,No Wikipedia page found for Daniela Araújo.,https://via.placeholder.com/160,danielaaraújo
Electric Universe,"Electric Universe is a psychedelic trance project from Germany formed by Boris Blenn and Michael Dressler in 1991. Their first EP release, Solar Energy, was an instant hit with the underground trance scene and is often credited with putting the Spirit Zone Recordings label at the forefront of psychedelic trance early on. According to The Sofia Echo, they were ""hailed in the 1990s as one of the top psychedelic trance projects to come out of Germany"".",https://via.placeholder.com/160,electricuniverse
Afrojack,"Nick Leonardus van de Wall (Dutch: [ˈnɪk leːjoːˈnɑrdʏs fɑn də ˈʋɑl]; born 9 September 1987), known professionally as Afrojack (stylized in all caps), is a Dutch DJ, record producer and remixer. In 2007, he founded the record label Wall Recordings; his debut album Forget the World was released in 2014. Afrojack regularly features as one of the ten best artists in the Top 100 DJs published by DJ Mag. He is also the CEO of LDH Europe.",https://upload.wikimedia.org/wikipedia/commons/5/53/Afrojack_2015.jpg,afrojack
Something Good,"Something Good may refer to:

Something Good (album), a 2002 album by Catherine Porter
""Something Good"" (Bic Runga song), 2002
""Something Good"" (Utah Saints song), 1992
""Something Good"" (Alt-J song), 2012
""Something Good"" (Richard Rodgers song), 1965, a song from the film The Sound of Music
""Something Good"", by Estelle from True Romance
""Something Good"", by Pacific Avenue, 2019
""Something Good"", by Paul Haig, 1989
Something Good – Negro Kiss, 1898 short film",https://via.placeholder.com/160,somethinggood
Jammil E Uma Noites,No Wikipedia page found for Jammil E Uma Noites.,https://via.placeholder.com/160,jammileumanoites
Mattos Nascimento,"Mattos Nascimento (born 2 June 1954) is a Brazilian musician, singer, composer and trombonist. In the 1980s he used to perform with the famous Brazilian band Os Paralamas do Sucesso. Since he became a follower of Jesus Christ on 19 November 1989 he's been dedicating himself exclusively to a solo career, recording dozens of albums. He has his own music label called ""Mattos Nascimento Discos"" and was the pioneer in his family to get into the gospel music scene.",https://via.placeholder.com/160,mattosnascimento
Melé,No Wikipedia page found for Melé.,https://via.placeholder.com/160,melé
Tonny Sabetta,No Wikipedia page found for Tonny Sabetta.,https://via.placeholder.com/160,tonnysabetta
Ministério Nova Jerusalém,No Wikipedia page found for Ministério Nova Jerusalém.,https://via.placeholder.com/160,ministérionovajerusalém
Tara Lily,No Wikipedia page found for Tara Lily.,https://via.placeholder.com/160,taralily
Stephen Barton,"Stephen Barton (born 17 September 1982) is a Grammy-winning and Ivor Novello award-winning British composer who lives in Los Angeles. He has composed the music for dozens of major film, television, and video game projects, and has won two SCL Awards and a BAFTA nomination for his work.",https://via.placeholder.com/160,stephenbarton
JEANIE,No Wikipedia page found for JEANIE.,https://via.placeholder.com/160,jeanie
Cassiane e Jairinho,No Wikipedia page found for Cassiane e Jairinho.,https://via.placeholder.com/160,cassianeejairinho
YBRE,No Wikipedia page found for YBRE.,https://via.placeholder.com/160,ybre
Mamonas Assassinas,"Mamonas Assassinas was a Brazilian pop rock band. Known originally as Utopia, Their musical style employed a humorous mixture between rock and a wide range of styles, often borrowing elements from other music, among which were the main riff of the Portuguese Vira (""Vira-Vira""), Northeastern Brazilian rhythms like forró (""Jumento Celestino""), Mexican music (""Pelados em Santos""), heavy metal (""Débil Metal""), sertanejo (""Bois Don't Cry""), and even pagode (""Lá Vem o Alemão"").
The band's name carries",https://upload.wikimedia.org/wikipedia/commons/6/6b/Fotografia_hist%C3%B3rica_de_Guarulhos_67.jpg,mamonasassassinas
Sokoninaru,No Wikipedia page found for Sokoninaru.,https://via.placeholder.com/160,sokoninaru
Sly Withers,"Sly Withers are an Australian alternative rock band from Perth, Western Australia. The band consists of vocalists/guitarists Jono Mata and Sam Blitvich, drummer Fraser Cringle and bassist Shea Moriarty. Joel Neubecker served as the band's drummer from their formation until his departure in December 2023. The original band members formed the band while still in high school. Their second studio album, Gardens, debuted and peaked at number 10 on the ARIA Chart on 21 June 2021. A single from the alb",https://via.placeholder.com/160,slywithers
Jéssica Augusto,"Jéssica de Barros Augusto, ComM (born 8 November 1981) is a Portuguese runner who competes in cross country, road running and in middle-distance and long-distance track events. At club level, she represents Sporting CP.
Augusto has enjoyed much success at the European Cross Country Championships. She won the event in 2010, was the runner-up in 2008, and shared in the team gold on three occasions. She was the first European-born runner to finish at the 2010 IAAF World Cross Country Championships,",https://upload.wikimedia.org/wikipedia/commons/c/cb/J%C3%A9ssica_Augusto_Barcelona_2010.jpg,jéssicaaugusto
Grupo Sambaí,No Wikipedia page found for Grupo Sambaí.,https://via.placeholder.com/160,gruposambaí
Fiersa Besari,"Fiersa Besari (born 3 March 1984) is an Indonesian singer, songwriter, musician and author. He is best known for his music, which is often described as an ""indie music"" style. Besari has made several albums, including Tempat Aku Pulang (2014) and Konspirasi Alam Semesta (2015) and has recorded hit songs including ""Celengan Rindu"", ""Waktu yang Salah"" dan ""April"".
As an author, he has produced six novels and also involved as one of the founders of Komunitas Pecandu Buku (English: Book Addict Commu",https://upload.wikimedia.org/wikipedia/commons/8/8e/Fiersa_Besari_at_the_Mata_Najwa_eps._Kita_Bisa_Apa.png,fiersabesari
Ludmila Ferber,"Ludmila Múrias Ferber Lino (8 August 1965 – 26 January 2022) was a Brazilian Christian singer, songwriter, worship pastor and writer.",https://upload.wikimedia.org/wikipedia/commons/6/65/Ludmila_Ferber_em_2012.jpg,ludmilaferber
Toque no Altar,No Wikipedia page found for Toque no Altar.,https://via.placeholder.com/160,toquenoaltar
Quatro por Um,No Wikipedia page found for Quatro por Um.,https://via.placeholder.com/160,quatroporum
Oliver Huntemann,Oliver Huntemann (born 19 June 1968 in Hannover) is a German electronic music producer and internationally touring DJ.,https://upload.wikimedia.org/wikipedia/commons/c/ca/Oliver_Huntemann.jpg,oliverhuntemann
Nikhil D'Souza,"Nikhil D'Souza (born 21 November 1981) is a singer, songwriter and guitarist from Mumbai, India, and is now signed to East West Records of Warner Music UK.",https://upload.wikimedia.org/wikipedia/commons/4/4c/NikhilDSouza_WikiCommons.jpg,nikhildsouza
Rota,Rota or ROTA may refer to:,https://via.placeholder.com/160,rota
Yahoo,"Yahoo ( , styled yahoo! in its logo) is an American web portal that provides the search engine Yahoo Search and related services including My Yahoo, Yahoo Mail, Yahoo News, Yahoo Finance, Yahoo Sports, y!entertainment, and its advertising platform, Yahoo Native. It is operated by the namesake company Yahoo! Inc., which is 90% owned by Apollo Global Management and 10% by Verizon.
Yahoo was established by Jerry Yang and David Filo in January 1994 and was one of the pioneers of the early Internet e",https://via.placeholder.com/160,yahoo
